Drug1,Drug2,Index1,Index2,Cell_Line,Cindex,Tissue,Tindex,Synergy
metformin,Vorinostat,18,35,PA.1,20,urogenital_system,2,-48.51478094
methotrexate,Veliparib,19,2,PA.1,20,urogenital_system,2,-45.11061335
methotrexate,MK-1775,19,3,PA.1,20,urogenital_system,2,-2.135320407
methotrexate,915019-65-7,19,4,PA.1,20,urogenital_system,2,-3.484746248
methotrexate,Bortezomib,19,5,PA.1,20,urogenital_system,2,-16.84885094
methotrexate,Dasatinib,19,8,PA.1,20,urogenital_system,2,-2.198244662
methotrexate,Dinaciclib,19,10,PA.1,20,urogenital_system,2,-7.929938397
methotrexate,Erlotinib,19,12,PA.1,20,urogenital_system,2,-12.84643368
methotrexate,geldanamycin,19,14,PA.1,20,urogenital_system,2,-2.774996504
methotrexate,L-778123 free base,19,16,PA.1,20,urogenital_system,2,-2.433326548
methotrexate,Lapatinib,19,17,PA.1,20,urogenital_system,2,-1.346534754
methotrexate,MK-2206,19,21,PA.1,20,urogenital_system,2,1.557961885
methotrexate,Niraparib,19,22,PA.1,20,urogenital_system,2,-3.863556595
methotrexate,MK-5108,19,23,PA.1,20,urogenital_system,2,-5.768605553
methotrexate,Deforolimus,19,24,PA.1,20,urogenital_system,2,0.3680892
methotrexate,891494-63-6,19,36,PA.1,20,urogenital_system,2,-1.687668754
methotrexate,391210-10-9,19,27,PA.1,20,urogenital_system,2,1.444252935
methotrexate,Sorafenib,19,29,PA.1,20,urogenital_system,2,-3.186540546
methotrexate,Sunitinib,19,30,PA.1,20,urogenital_system,2,-0.884117756
methotrexate,temozolomide,19,31,PA.1,20,urogenital_system,2,-15.80967435
methotrexate,Vorinostat,19,35,PA.1,20,urogenital_system,2,-4.045859696
mitomycin C,Veliparib,20,2,PA.1,20,urogenital_system,2,-21.56891208
mitomycin C,MK-1775,20,3,PA.1,20,urogenital_system,2,11.97149319
mitomycin C,915019-65-7,20,4,PA.1,20,urogenital_system,2,10.59036757
mitomycin C,Bortezomib,20,5,PA.1,20,urogenital_system,2,-0.908753526
mitomycin C,Dasatinib,20,8,PA.1,20,urogenital_system,2,12.70169306
mitomycin C,Dinaciclib,20,10,PA.1,20,urogenital_system,2,5.61776472
mitomycin C,Erlotinib,20,12,PA.1,20,urogenital_system,2,-10.63795783
mitomycin C,geldanamycin,20,14,PA.1,20,urogenital_system,2,9.063534384
mitomycin C,L-778123 free base,20,16,PA.1,20,urogenital_system,2,-1.402861001
mitomycin C,Lapatinib,20,17,PA.1,20,urogenital_system,2,14.1731558
mitomycin C,MK-2206,20,21,PA.1,20,urogenital_system,2,15.43773063
mitomycin C,Niraparib,20,22,PA.1,20,urogenital_system,2,8.728182103
mitomycin C,MK-5108,20,23,PA.1,20,urogenital_system,2,6.239565567
mitomycin C,Deforolimus,20,24,PA.1,20,urogenital_system,2,14.20204508
mitomycin C,891494-63-6,20,36,PA.1,20,urogenital_system,2,-0.238101495
mitomycin C,391210-10-9,20,27,PA.1,20,urogenital_system,2,9.784203482
mitomycin C,Sorafenib,20,29,PA.1,20,urogenital_system,2,-15.73186657
mitomycin C,Sunitinib,20,30,PA.1,20,urogenital_system,2,6.263416392
mitomycin C,temozolomide,20,31,PA.1,20,urogenital_system,2,0.684684886
mitomycin C,Vorinostat,20,35,PA.1,20,urogenital_system,2,4.020857024
MK-2206,Veliparib,21,2,PA.1,20,urogenital_system,2,-14.96220978
MK-2206,915019-65-7,21,4,PA.1,20,urogenital_system,2,9.755656259
MK-2206,Bortezomib,21,5,PA.1,20,urogenital_system,2,-7.148936297
MK-2206,Dasatinib,21,8,PA.1,20,urogenital_system,2,6.064764249
MK-2206,Dinaciclib,21,10,PA.1,20,urogenital_system,2,0.444765089
MK-2206,Erlotinib,21,12,PA.1,20,urogenital_system,2,5.862340969
MK-2206,geldanamycin,21,14,PA.1,20,urogenital_system,2,2.260794155
MK-2206,Deforolimus,21,24,PA.1,20,urogenital_system,2,17.13069361
MK-2206,891494-63-6,21,36,PA.1,20,urogenital_system,2,9.568366945
MK-2206,Eloxatin (TN),21,25,PA.1,20,urogenital_system,2,-8.40602916
MK-2206,391210-10-9,21,27,PA.1,20,urogenital_system,2,11.24715854
MK-2206,7-Ethyl-10-hydroxycamptothecin,21,28,PA.1,20,urogenital_system,2,8.805362231
MK-2206,Sorafenib,21,29,PA.1,20,urogenital_system,2,2.165919258
MK-2206,topotecan,21,32,PA.1,20,urogenital_system,2,1.788286806
Niraparib,Veliparib,22,2,PA.1,20,urogenital_system,2,-31.90958043
Niraparib,915019-65-7,22,4,PA.1,20,urogenital_system,2,0.959208689
Niraparib,Bortezomib,22,5,PA.1,20,urogenital_system,2,-6.287553989
Niraparib,Dasatinib,22,8,PA.1,20,urogenital_system,2,6.434439799
Niraparib,Dinaciclib,22,10,PA.1,20,urogenital_system,2,-1.70469099
Niraparib,Erlotinib,22,12,PA.1,20,urogenital_system,2,0.410561841
Niraparib,geldanamycin,22,14,PA.1,20,urogenital_system,2,-3.127541067
Niraparib,MK-2206,22,21,PA.1,20,urogenital_system,2,18.0564317
Niraparib,Deforolimus,22,24,PA.1,20,urogenital_system,2,4.173825214
Niraparib,891494-63-6,22,36,PA.1,20,urogenital_system,2,3.192162743
Niraparib,Eloxatin (TN),22,25,PA.1,20,urogenital_system,2,-3.814733886
Niraparib,391210-10-9,22,27,PA.1,20,urogenital_system,2,-0.216688804
Niraparib,7-Ethyl-10-hydroxycamptothecin,22,28,PA.1,20,urogenital_system,2,5.589296572
Niraparib,Sorafenib,22,29,PA.1,20,urogenital_system,2,-0.720467068
Niraparib,topotecan,22,32,PA.1,20,urogenital_system,2,1.622419107
MK-5108,Veliparib,23,2,PA.1,20,urogenital_system,2,-25.56165625
MK-5108,915019-65-7,23,4,PA.1,20,urogenital_system,2,4.897714908
MK-5108,Bortezomib,23,5,PA.1,20,urogenital_system,2,-5.725965079
MK-5108,Dasatinib,23,8,PA.1,20,urogenital_system,2,9.447263107
MK-5108,Dinaciclib,23,10,PA.1,20,urogenital_system,2,-3.499030753
MK-5108,Erlotinib,23,12,PA.1,20,urogenital_system,2,2.241814363
MK-5108,geldanamycin,23,14,PA.1,20,urogenital_system,2,-5.501364965
MK-5108,MK-2206,23,21,PA.1,20,urogenital_system,2,7.199638045
MK-5108,Niraparib,23,22,PA.1,20,urogenital_system,2,7.26854227
MK-5108,Deforolimus,23,24,PA.1,20,urogenital_system,2,0.691324874
MK-5108,891494-63-6,23,36,PA.1,20,urogenital_system,2,1.55307663
MK-5108,Eloxatin (TN),23,25,PA.1,20,urogenital_system,2,-1.095380588
MK-5108,391210-10-9,23,27,PA.1,20,urogenital_system,2,-0.88808606
MK-5108,7-Ethyl-10-hydroxycamptothecin,23,28,PA.1,20,urogenital_system,2,0.596108776
MK-5108,Sorafenib,23,29,PA.1,20,urogenital_system,2,0.976761999
MK-5108,topotecan,23,32,PA.1,20,urogenital_system,2,2.355449509
Deforolimus,915019-65-7,24,4,PA.1,20,urogenital_system,2,23.0783301
Deforolimus,Dinaciclib,24,10,PA.1,20,urogenital_system,2,-4.873631216
Deforolimus,geldanamycin,24,14,PA.1,20,urogenital_system,2,4.184703869
Deforolimus,891494-63-6,24,36,PA.1,20,urogenital_system,2,1.871230973
Deforolimus,Eloxatin (TN),24,25,PA.1,20,urogenital_system,2,-5.539808913
Deforolimus,7-Ethyl-10-hydroxycamptothecin,24,28,PA.1,20,urogenital_system,2,0.251230561
Deforolimus,Sorafenib,24,29,PA.1,20,urogenital_system,2,1.114987312
Deforolimus,topotecan,24,32,PA.1,20,urogenital_system,2,-1.941470392
Eloxatin (TN),Dinaciclib,25,10,PA.1,20,urogenital_system,2,-4.848629247
Eloxatin (TN),891494-63-6,25,36,PA.1,20,urogenital_system,2,-7.292034077
Eloxatin (TN),Sorafenib,25,29,PA.1,20,urogenital_system,2,-7.141325832
paclitaxel,Veliparib,26,2,PA.1,20,urogenital_system,2,-31.40072506
paclitaxel,MK-1775,26,3,PA.1,20,urogenital_system,2,-2.465588035
paclitaxel,915019-65-7,26,4,PA.1,20,urogenital_system,2,-0.764654584
paclitaxel,Bortezomib,26,5,PA.1,20,urogenital_system,2,-6.159725798
paclitaxel,Dasatinib,26,8,PA.1,20,urogenital_system,2,2.485176828
paclitaxel,Dinaciclib,26,10,PA.1,20,urogenital_system,2,-0.905845821
paclitaxel,Erlotinib,26,12,PA.1,20,urogenital_system,2,-1.281661961
paclitaxel,geldanamycin,26,14,PA.1,20,urogenital_system,2,0.504548239
paclitaxel,L-778123 free base,26,16,PA.1,20,urogenital_system,2,8.032407237
paclitaxel,Lapatinib,26,17,PA.1,20,urogenital_system,2,0.464604397
paclitaxel,MK-2206,26,21,PA.1,20,urogenital_system,2,3.927812219
paclitaxel,Niraparib,26,22,PA.1,20,urogenital_system,2,0.050943182
paclitaxel,MK-5108,26,23,PA.1,20,urogenital_system,2,5.520140525
paclitaxel,Deforolimus,26,24,PA.1,20,urogenital_system,2,-5.089709673
paclitaxel,891494-63-6,26,36,PA.1,20,urogenital_system,2,-1.283947955
paclitaxel,391210-10-9,26,27,PA.1,20,urogenital_system,2,-7.248380936
paclitaxel,Sorafenib,26,29,PA.1,20,urogenital_system,2,-2.111656589
paclitaxel,Sunitinib,26,30,PA.1,20,urogenital_system,2,0.696246739
paclitaxel,temozolomide,26,31,PA.1,20,urogenital_system,2,-2.583882336
paclitaxel,Vorinostat,26,35,PA.1,20,urogenital_system,2,-0.440208658
391210-10-9,Veliparib,27,2,PA.1,20,urogenital_system,2,-9.04536964
391210-10-9,915019-65-7,27,4,PA.1,20,urogenital_system,2,5.993787449
391210-10-9,Bortezomib,27,5,PA.1,20,urogenital_system,2,-17.41370475
391210-10-9,Dasatinib,27,8,PA.1,20,urogenital_system,2,11.44914648
391210-10-9,Dinaciclib,27,10,PA.1,20,urogenital_system,2,2.546866447
391210-10-9,geldanamycin,27,14,PA.1,20,urogenital_system,2,7.051221891
391210-10-9,Deforolimus,27,24,PA.1,20,urogenital_system,2,5.765058481
391210-10-9,891494-63-6,27,36,PA.1,20,urogenital_system,2,1.31971837
391210-10-9,Eloxatin (TN),27,25,PA.1,20,urogenital_system,2,-5.25401296
391210-10-9,7-Ethyl-10-hydroxycamptothecin,27,28,PA.1,20,urogenital_system,2,-1.711066297
391210-10-9,Sorafenib,27,29,PA.1,20,urogenital_system,2,8.663377484
391210-10-9,topotecan,27,32,PA.1,20,urogenital_system,2,-3.756275589
7-Ethyl-10-hydroxycamptothecin,Dinaciclib,28,10,PA.1,20,urogenital_system,2,-3.746252852
7-Ethyl-10-hydroxycamptothecin,891494-63-6,28,36,PA.1,20,urogenital_system,2,2.153243575
7-Ethyl-10-hydroxycamptothecin,Sorafenib,28,29,PA.1,20,urogenital_system,2,1.447578124
Sorafenib,Dinaciclib,29,10,PA.1,20,urogenital_system,2,-5.060310205
Sorafenib,891494-63-6,29,36,PA.1,20,urogenital_system,2,3.985442073
Sunitinib,Veliparib,30,2,PA.1,20,urogenital_system,2,-17.42200746
Sunitinib,MK-1775,30,3,PA.1,20,urogenital_system,2,2.626583205
Sunitinib,915019-65-7,30,4,PA.1,20,urogenital_system,2,8.426287824
Sunitinib,Bortezomib,30,5,PA.1,20,urogenital_system,2,-5.821264614
Sunitinib,Dasatinib,30,8,PA.1,20,urogenital_system,2,11.02828473
Sunitinib,Dinaciclib,30,10,PA.1,20,urogenital_system,2,1.24685256
Sunitinib,Erlotinib,30,12,PA.1,20,urogenital_system,2,8.656689404
Sunitinib,geldanamycin,30,14,PA.1,20,urogenital_system,2,9.604478204
Sunitinib,Lapatinib,30,17,PA.1,20,urogenital_system,2,17.8138573
Sunitinib,MK-2206,30,21,PA.1,20,urogenital_system,2,18.32163457
Sunitinib,Niraparib,30,22,PA.1,20,urogenital_system,2,-4.166045712
Sunitinib,MK-5108,30,23,PA.1,20,urogenital_system,2,3.688814097
Sunitinib,Deforolimus,30,24,PA.1,20,urogenital_system,2,18.55830227
Sunitinib,891494-63-6,30,36,PA.1,20,urogenital_system,2,15.42658886
Sunitinib,Eloxatin (TN),30,25,PA.1,20,urogenital_system,2,-8.041826367
Sunitinib,391210-10-9,30,27,PA.1,20,urogenital_system,2,19.33112123
Sunitinib,7-Ethyl-10-hydroxycamptothecin,30,28,PA.1,20,urogenital_system,2,4.512626248
Sunitinib,Sorafenib,30,29,PA.1,20,urogenital_system,2,-4.997555315
Sunitinib,temozolomide,30,31,PA.1,20,urogenital_system,2,1.986951103
Sunitinib,topotecan,30,32,PA.1,20,urogenital_system,2,-0.821716748
temozolomide,Veliparib,31,2,PA.1,20,urogenital_system,2,19.50765655
temozolomide,MK-1775,31,3,PA.1,20,urogenital_system,2,-11.61575205
temozolomide,915019-65-7,31,4,PA.1,20,urogenital_system,2,-2.312705154
temozolomide,Bortezomib,31,5,PA.1,20,urogenital_system,2,-23.83306237
temozolomide,Dasatinib,31,8,PA.1,20,urogenital_system,2,2.631131396
temozolomide,Dinaciclib,31,10,PA.1,20,urogenital_system,2,-3.151297012
temozolomide,Erlotinib,31,12,PA.1,20,urogenital_system,2,-14.92026918
temozolomide,geldanamycin,31,14,PA.1,20,urogenital_system,2,-4.955776616
temozolomide,Lapatinib,31,17,PA.1,20,urogenital_system,2,11.02171977
temozolomide,MK-2206,31,21,PA.1,20,urogenital_system,2,2.422880143
temozolomide,Niraparib,31,22,PA.1,20,urogenital_system,2,8.251059125
temozolomide,MK-5108,31,23,PA.1,20,urogenital_system,2,-14.77091536
temozolomide,Deforolimus,31,24,PA.1,20,urogenital_system,2,7.026473023
temozolomide,891494-63-6,31,36,PA.1,20,urogenital_system,2,0.564551189
temozolomide,Eloxatin (TN),31,25,PA.1,20,urogenital_system,2,-15.26307663
temozolomide,391210-10-9,31,27,PA.1,20,urogenital_system,2,3.31274191
temozolomide,7-Ethyl-10-hydroxycamptothecin,31,28,PA.1,20,urogenital_system,2,-1.890780958
temozolomide,Sorafenib,31,29,PA.1,20,urogenital_system,2,-9.981388492
temozolomide,topotecan,31,32,PA.1,20,urogenital_system,2,-3.423879158
topotecan,915019-65-7,32,4,PA.1,20,urogenital_system,2,1.15269967
topotecan,Dinaciclib,32,10,PA.1,20,urogenital_system,2,-1.150486603
topotecan,891494-63-6,32,36,PA.1,20,urogenital_system,2,-4.610402619
topotecan,Sorafenib,32,29,PA.1,20,urogenital_system,2,1.160911609
vinblastine,Veliparib,33,2,PA.1,20,urogenital_system,2,-55.60268188
vinblastine,MK-1775,33,3,PA.1,20,urogenital_system,2,-8.156896186
vinblastine,915019-65-7,33,4,PA.1,20,urogenital_system,2,-0.445512113
vinblastine,Bortezomib,33,5,PA.1,20,urogenital_system,2,-7.157908683
vinblastine,Dasatinib,33,8,PA.1,20,urogenital_system,2,-0.109163651
vinblastine,Dinaciclib,33,10,PA.1,20,urogenital_system,2,-5.758082396
vinblastine,Erlotinib,33,12,PA.1,20,urogenital_system,2,-4.068166757
vinblastine,geldanamycin,33,14,PA.1,20,urogenital_system,2,-12.41068357
vinblastine,L-778123 free base,33,16,PA.1,20,urogenital_system,2,5.41903928
vinblastine,Lapatinib,33,17,PA.1,20,urogenital_system,2,0.165288787
vinblastine,MK-2206,33,21,PA.1,20,urogenital_system,2,-1.80134617
vinblastine,Niraparib,33,22,PA.1,20,urogenital_system,2,-2.933017406
vinblastine,MK-5108,33,23,PA.1,20,urogenital_system,2,-3.215026817
vinblastine,Deforolimus,33,24,PA.1,20,urogenital_system,2,-1.409845186
vinblastine,891494-63-6,33,36,PA.1,20,urogenital_system,2,-4.519286253
vinblastine,391210-10-9,33,27,PA.1,20,urogenital_system,2,0.818024575
vinblastine,Sorafenib,33,29,PA.1,20,urogenital_system,2,-1.338045883
vinblastine,Sunitinib,33,30,PA.1,20,urogenital_system,2,0.330226027
vinblastine,temozolomide,33,31,PA.1,20,urogenital_system,2,-17.58841283
vinblastine,Vorinostat,33,35,PA.1,20,urogenital_system,2,-3.083664441
vinorelbine,Veliparib,34,2,PA.1,20,urogenital_system,2,-42.31702646
vinorelbine,MK-1775,34,3,PA.1,20,urogenital_system,2,-3.374399629
vinorelbine,915019-65-7,34,4,PA.1,20,urogenital_system,2,-1.03382046
vinorelbine,Bortezomib,34,5,PA.1,20,urogenital_system,2,-7.540478312
vinorelbine,Dasatinib,34,8,PA.1,20,urogenital_system,2,0.262733476
vinorelbine,Dinaciclib,34,10,PA.1,20,urogenital_system,2,-4.356444853
vinorelbine,Erlotinib,34,12,PA.1,20,urogenital_system,2,-1.663104478
vinorelbine,geldanamycin,34,14,PA.1,20,urogenital_system,2,-1.181515073
vinorelbine,Lapatinib,34,17,PA.1,20,urogenital_system,2,1.143581897
vinorelbine,MK-2206,34,21,PA.1,20,urogenital_system,2,-0.078877859
vinorelbine,Niraparib,34,22,PA.1,20,urogenital_system,2,-3.681194432
vinorelbine,MK-5108,34,23,PA.1,20,urogenital_system,2,-4.054253053
vinorelbine,Deforolimus,34,24,PA.1,20,urogenital_system,2,-6.856313327
vinorelbine,891494-63-6,34,36,PA.1,20,urogenital_system,2,-0.50120208
vinorelbine,391210-10-9,34,27,PA.1,20,urogenital_system,2,0.336541919
vinorelbine,Sorafenib,34,29,PA.1,20,urogenital_system,2,-3.721617151
vinorelbine,Sunitinib,34,30,PA.1,20,urogenital_system,2,-0.673839859
vinorelbine,temozolomide,34,31,PA.1,20,urogenital_system,2,-6.783338334
vinorelbine,Vorinostat,34,35,PA.1,20,urogenital_system,2,-3.711653446
Vorinostat,Veliparib,35,2,PA.1,20,urogenital_system,2,-41.54038502
Vorinostat,MK-1775,35,3,PA.1,20,urogenital_system,2,-1.55394126
Vorinostat,915019-65-7,35,4,PA.1,20,urogenital_system,2,2.327240892
Vorinostat,Bortezomib,35,5,PA.1,20,urogenital_system,2,-5.365033427
Vorinostat,Dasatinib,35,8,PA.1,20,urogenital_system,2,-0.658175429
Vorinostat,Dinaciclib,35,10,PA.1,20,urogenital_system,2,-3.187681617
Vorinostat,Erlotinib,35,12,PA.1,20,urogenital_system,2,-0.810306898
Vorinostat,geldanamycin,35,14,PA.1,20,urogenital_system,2,-4.666937653
Vorinostat,gemcitabine,35,15,PA.1,20,urogenital_system,2,0.093133674
Vorinostat,Lapatinib,35,17,PA.1,20,urogenital_system,2,1.02711097
Vorinostat,MK-2206,35,21,PA.1,20,urogenital_system,2,2.227168758
Vorinostat,Niraparib,35,22,PA.1,20,urogenital_system,2,-1.822621616
Vorinostat,MK-5108,35,23,PA.1,20,urogenital_system,2,-4.195358334
Vorinostat,Deforolimus,35,24,PA.1,20,urogenital_system,2,7.134811916
Vorinostat,891494-63-6,35,36,PA.1,20,urogenital_system,2,3.124862375
Vorinostat,Eloxatin (TN),35,25,PA.1,20,urogenital_system,2,-6.305364786
Vorinostat,391210-10-9,35,27,PA.1,20,urogenital_system,2,1.003102415
Vorinostat,7-Ethyl-10-hydroxycamptothecin,35,28,PA.1,20,urogenital_system,2,-2.200107233
Vorinostat,Sorafenib,35,29,PA.1,20,urogenital_system,2,-4.062121175
Vorinostat,Sunitinib,35,30,PA.1,20,urogenital_system,2,-2.070361076
Vorinostat,temozolomide,35,31,PA.1,20,urogenital_system,2,2.425517601
Vorinostat,topotecan,35,32,PA.1,20,urogenital_system,2,-1.321328707
5-Fluorouracil,Veliparib,1,2,SK.OV.3,22,urogenital_system,2,-8.111318634
5-Fluorouracil,MK-1775,1,3,SK.OV.3,22,urogenital_system,2,5.05390609
5-Fluorouracil,915019-65-7,1,4,SK.OV.3,22,urogenital_system,2,2.999175531
5-Fluorouracil,Bortezomib,1,5,SK.OV.3,22,urogenital_system,2,-11.79815153
5-Fluorouracil,Dasatinib,1,8,SK.OV.3,22,urogenital_system,2,-3.282368586
5-Fluorouracil,Dinaciclib,1,10,SK.OV.3,22,urogenital_system,2,-4.786763527
5-Fluorouracil,Erlotinib,1,12,SK.OV.3,22,urogenital_system,2,1.998669541
5-Fluorouracil,geldanamycin,1,14,SK.OV.3,22,urogenital_system,2,-0.394537949
5-Fluorouracil,L-778123 free base,1,16,SK.OV.3,22,urogenital_system,2,5.796502789
5-Fluorouracil,Lapatinib,1,17,SK.OV.3,22,urogenital_system,2,4.006099912
5-Fluorouracil,MK-2206,1,21,SK.OV.3,22,urogenital_system,2,4.165332557
5-Fluorouracil,Niraparib,1,22,SK.OV.3,22,urogenital_system,2,-8.270260095
5-Fluorouracil,MK-5108,1,23,SK.OV.3,22,urogenital_system,2,7.0384298
5-Fluorouracil,Deforolimus,1,24,SK.OV.3,22,urogenital_system,2,10.70639644
5-Fluorouracil,891494-63-6,1,36,SK.OV.3,22,urogenital_system,2,0.737637639
5-Fluorouracil,391210-10-9,1,27,SK.OV.3,22,urogenital_system,2,1.475530695
5-Fluorouracil,Sorafenib,1,29,SK.OV.3,22,urogenital_system,2,5.712280898
5-Fluorouracil,Sunitinib,1,30,SK.OV.3,22,urogenital_system,2,6.356249093
5-Fluorouracil,temozolomide,1,31,SK.OV.3,22,urogenital_system,2,-31.13235165
5-Fluorouracil,Vorinostat,1,35,SK.OV.3,22,urogenital_system,2,-2.703367054
Veliparib,915019-65-7,2,4,SK.OV.3,22,urogenital_system,2,-25.69977369
Veliparib,Dinaciclib,2,10,SK.OV.3,22,urogenital_system,2,-49.85484675
Veliparib,geldanamycin,2,14,SK.OV.3,22,urogenital_system,2,-36.09570392
Veliparib,Deforolimus,2,24,SK.OV.3,22,urogenital_system,2,-8.166183516
Veliparib,891494-63-6,2,36,SK.OV.3,22,urogenital_system,2,-23.10040756
Veliparib,Eloxatin (TN),2,25,SK.OV.3,22,urogenital_system,2,-12.18877616
Veliparib,7-Ethyl-10-hydroxycamptothecin,2,28,SK.OV.3,22,urogenital_system,2,-22.45977659
Veliparib,Sorafenib,2,29,SK.OV.3,22,urogenital_system,2,3.70869582
Veliparib,topotecan,2,32,SK.OV.3,22,urogenital_system,2,-45.29823778
MK-1775,Veliparib,3,2,SK.OV.3,22,urogenital_system,2,-32.02878505
MK-1775,915019-65-7,3,4,SK.OV.3,22,urogenital_system,2,7.541692854
MK-1775,Bortezomib,3,5,SK.OV.3,22,urogenital_system,2,-16.07563486
MK-1775,Dasatinib,3,8,SK.OV.3,22,urogenital_system,2,6.35772261
MK-1775,Dinaciclib,3,10,SK.OV.3,22,urogenital_system,2,-16.15751759
MK-1775,Erlotinib,3,12,SK.OV.3,22,urogenital_system,2,4.336983796
MK-1775,geldanamycin,3,14,SK.OV.3,22,urogenital_system,2,1.148337317
MK-1775,Lapatinib,3,17,SK.OV.3,22,urogenital_system,2,9.206747856
MK-1775,MK-2206,3,21,SK.OV.3,22,urogenital_system,2,10.14177303
MK-1775,Niraparib,3,22,SK.OV.3,22,urogenital_system,2,-15.42995561
MK-1775,MK-5108,3,23,SK.OV.3,22,urogenital_system,2,6.035521254
MK-1775,Deforolimus,3,24,SK.OV.3,22,urogenital_system,2,17.40340728
MK-1775,891494-63-6,3,36,SK.OV.3,22,urogenital_system,2,25.81797878
MK-1775,Eloxatin (TN),3,25,SK.OV.3,22,urogenital_system,2,-8.990842739
MK-1775,391210-10-9,3,27,SK.OV.3,22,urogenital_system,2,1.003784707
MK-1775,7-Ethyl-10-hydroxycamptothecin,3,28,SK.OV.3,22,urogenital_system,2,5.524105734
MK-1775,Sorafenib,3,29,SK.OV.3,22,urogenital_system,2,1.880511708
MK-1775,topotecan,3,32,SK.OV.3,22,urogenital_system,2,-5.025574932
915019-65-7,Dinaciclib,4,10,SK.OV.3,22,urogenital_system,2,0.103435242
915019-65-7,891494-63-6,4,36,SK.OV.3,22,urogenital_system,2,6.116382818
915019-65-7,Eloxatin (TN),4,25,SK.OV.3,22,urogenital_system,2,-0.084041894
915019-65-7,7-Ethyl-10-hydroxycamptothecin,4,28,SK.OV.3,22,urogenital_system,2,8.682053752
915019-65-7,Sorafenib,4,29,SK.OV.3,22,urogenital_system,2,5.352604279
Bortezomib,Veliparib,5,2,SK.OV.3,22,urogenital_system,2,-59.06273407
Bortezomib,915019-65-7,5,4,SK.OV.3,22,urogenital_system,2,4.116975246
Bortezomib,Dasatinib,5,8,SK.OV.3,22,urogenital_system,2,-3.070434724
Bortezomib,Dinaciclib,5,10,SK.OV.3,22,urogenital_system,2,-8.94665754
Bortezomib,geldanamycin,5,14,SK.OV.3,22,urogenital_system,2,0.867733954
Bortezomib,Deforolimus,5,24,SK.OV.3,22,urogenital_system,2,-1.387914873
Bortezomib,891494-63-6,5,36,SK.OV.3,22,urogenital_system,2,-3.594780144
Bortezomib,Eloxatin (TN),5,25,SK.OV.3,22,urogenital_system,2,-17.73221456
Bortezomib,7-Ethyl-10-hydroxycamptothecin,5,28,SK.OV.3,22,urogenital_system,2,-1.421182665
Bortezomib,Sorafenib,5,29,SK.OV.3,22,urogenital_system,2,1.061743805
Bortezomib,topotecan,5,32,SK.OV.3,22,urogenital_system,2,-2.091008524
Carboplatinum,Veliparib,6,2,SK.OV.3,22,urogenital_system,2,-2.990902739
Carboplatinum,MK-1775,6,3,SK.OV.3,22,urogenital_system,2,-0.33729784
Carboplatinum,915019-65-7,6,4,SK.OV.3,22,urogenital_system,2,0.873471777
Carboplatinum,Bortezomib,6,5,SK.OV.3,22,urogenital_system,2,-15.61747386
Carboplatinum,Dasatinib,6,8,SK.OV.3,22,urogenital_system,2,-6.31068576
Carboplatinum,Dinaciclib,6,10,SK.OV.3,22,urogenital_system,2,-19.6006838
Carboplatinum,Erlotinib,6,12,SK.OV.3,22,urogenital_system,2,-7.192746112
Carboplatinum,geldanamycin,6,14,SK.OV.3,22,urogenital_system,2,-5.219797825
Carboplatinum,L-778123 free base,6,16,SK.OV.3,22,urogenital_system,2,-2.452873587
Carboplatinum,Lapatinib,6,17,SK.OV.3,22,urogenital_system,2,6.43E-05
Carboplatinum,MK-2206,6,21,SK.OV.3,22,urogenital_system,2,-4.470064416
Carboplatinum,Niraparib,6,22,SK.OV.3,22,urogenital_system,2,-2.254509683
Carboplatinum,MK-5108,6,23,SK.OV.3,22,urogenital_system,2,-0.093125352
Carboplatinum,Deforolimus,6,24,SK.OV.3,22,urogenital_system,2,7.907630365
Carboplatinum,891494-63-6,6,36,SK.OV.3,22,urogenital_system,2,-0.610809999
Carboplatinum,391210-10-9,6,27,SK.OV.3,22,urogenital_system,2,-2.75663159
Carboplatinum,Sorafenib,6,29,SK.OV.3,22,urogenital_system,2,-15.46024809
Carboplatinum,Sunitinib,6,30,SK.OV.3,22,urogenital_system,2,-10.72735009
Carboplatinum,temozolomide,6,31,SK.OV.3,22,urogenital_system,2,-29.27875147
Carboplatinum,Vorinostat,6,35,SK.OV.3,22,urogenital_system,2,-3.218424358
cyclophosphamide,Veliparib,7,2,SK.OV.3,22,urogenital_system,2,5.366248262
cyclophosphamide,MK-1775,7,3,SK.OV.3,22,urogenital_system,2,-29.43189094
cyclophosphamide,915019-65-7,7,4,SK.OV.3,22,urogenital_system,2,-24.65421119
cyclophosphamide,Bortezomib,7,5,SK.OV.3,22,urogenital_system,2,-60.44510907
cyclophosphamide,Dasatinib,7,8,SK.OV.3,22,urogenital_system,2,-13.16717151
cyclophosphamide,Dinaciclib,7,10,SK.OV.3,22,urogenital_system,2,-50.01904501
cyclophosphamide,Erlotinib,7,12,SK.OV.3,22,urogenital_system,2,-27.10346953
cyclophosphamide,geldanamycin,7,14,SK.OV.3,22,urogenital_system,2,-30.49121955
cyclophosphamide,L-778123 free base,7,16,SK.OV.3,22,urogenital_system,2,-7.717652652
cyclophosphamide,Lapatinib,7,17,SK.OV.3,22,urogenital_system,2,-9.945366025
cyclophosphamide,MK-2206,7,21,SK.OV.3,22,urogenital_system,2,-17.33331343
cyclophosphamide,Niraparib,7,22,SK.OV.3,22,urogenital_system,2,-1.196924207
